le_mass,rt_aligned,dt,c_Stefan,h_Stefan,c_weighted,h_weighted
0.00029999999992469384,0.07452299652251426,0.761999999999994,0.06885735623599701,0.9995940436197189,0.017114536593980937,0.9986423166713578
0.00029999999992469384,0.07452299652251426,128.57800000000003,0.06895693303460294,0.9995342173377278,0.017191803124879272,0.9984105170786628
0.00029999999992469384,0.09074369104196478,0.030000000000001137,0.06539706248444113,0.9999944650161344,0.014515069733044136,0.9999834428862361
0.00029999999992469384,0.09074369104196478,0.07300000000000324,0.06564600448095594,0.999949675969157,0.014702717022368661,0.9998509859761247
0.00029999999992469384,0.09074369104196478,0.10699999999999932,0.0660941000746826,0.9998588288440906,0.015050416411411163,0.9995639960042165
0.00029999999992469384,0.09074369104196478,0.14100000000000534,0.06666666666666667,0.9998119347356543,0.015525053672643785,0.9993873867907347
0.00029999999992469384,0.09074369104196478,0.17899999999999494,0.06731391585760518,0.9997413525537124,0.016016248047640336,0.999161106235961
0.00029999999992469384,0.09074369104196478,0.2260000000000062,0.06791137664924073,0.9996752154597441,0.016485366270951648,0.9989403447191085
0.00029999999992469384,0.09074369104196478,0.29300000000000637,0.06835947224296739,0.9996019178194463,0.016866179887522006,0.9986975070505709
0.00029999999992469384,0.09074369104196478,0.40099999999999625,0.06915608663181479,0.9995507875993734,0.017506388286393917,0.9985264168750103
0.00029999999992469384,0.09074369104196478,0.761999999999994,0.06972865322379886,0.9995227128998772,0.01795343035801999,0.998449150344112
0.00029999999992469384,0.09074369104196478,128.57800000000003,0.06997759522031367,0.9994555592782272,0.018157634761108443,0.9981731984480465
0.00029999999992469384,0.11151288697088971,0.030000000000001137,0.06539706248444113,0.9999833844722354,0.014515069733044136,0.9999503286587083
0.00029999999992469384,0.11151288697088971,0.07300000000000324,0.06574558127956186,0.9999103083710319,0.014791021629109613,0.9997240481039346
0.00029999999992469384,0.11151288697088971,0.10699999999999932,0.06624346527259149,0.9997787949429121,0.015160797169837354,0.999304601221915
0.00029999999992469384,0.11151288697088971,0.14100000000000534,0.06694050286283296,0.9997306034482759,0.01574581518949617,0.9991224729705118
0.00029999999992469384,0.11151288697088971,0.17899999999999494,0.0676873288523774,0.9996410624551328,0.0163418712849976,0.998841002036525
0.00029999999992469384,0.11151288697088971,0.2260000000000062,0.06840926064227035,0.9995552876879056,0.016948965456341652,0.998537454950853
0.00029999999992469384,0.11151288697088971,0.29300000000000637,0.06903161563355738,0.9994671655575816,0.0174953502105513,0.9982559840168662
0.00029999999992469384,0.11151288697088971,0.40099999999999625,0.06995270102066219,0.9994129521915454,0.01818522995071499,0.9980848938413056
0.00029999999992469384,0.11151288697088971,0.761999999999994,0.0705999502116007,0.9993822038363931,0.018753690856609877,0.9980021082724859
0.00029999999992469384,0.11151288697088971,128.57800000000003,0.07089868060741847,0.9992644868732182,0.019007566600990115,0.9975716233146238
0.00029999999992469384,0.14340710999969702,0.030000000000001137,0.0654219566840926,0.9999833741590095,0.014531626846808065,0.9999503286587083
0.00029999999992469384,0.14340710999969702,0.07300000000000324,0.06584515807816779,0.9999044256544032,0.014873807197929257,0.9997019719522493
0.00029999999992469384,0.14340710999969702,0.10699999999999932,0.06651730146875778,0.9997492534591625,0.015376039648768427,0.9992052585393314
0.00029999999992469384,0.14340710999969702,0.14100000000000534,0.06731391585760518,0.9996941419527594,0.016038324199325573,0.999001054136243
0.00029999999992469384,0.14340710999969702,0.17899999999999494,0.06816031864575554,0.9996088185151452,0.016728203939489268,0.9987140641643348
0.00029999999992469384,0.14340710999969702,0.2260000000000062,0.06923076923076923,0.9994975171435327,0.017660921348190584,0.9983332505477646
0.00029999999992469384,0.14340710999969702,0.29300000000000637,0.06995270102066219,0.9994068410993212,0.01832872493666904,0.9980517796137778
0.00029999999992469384,0.14340710999969702,0.40099999999999625,0.07117251680358476,0.9993381705576976,0.019283518497055594,0.9978310180969253
0.00029999999992469384,0.14340710999969702,0.761999999999994,0.07199402539208365,0.9992923817200662,0.01996787919929798,0.9977040802247352
0.00029999999992469384,0.14340710999969702,128.57800000000003,0.07229275578790142,0.9991533227447176,0.020221754943678217,0.9971742525842895
0.00029999999992469384,0.21095691790705187,0.030000000000001137,0.06544685088374409,0.9999722650573004,0.014542664922650684,0.9999172144311803
0.00029999999992469384,0.21095691790705187,0.07300000000000324,0.06591984067712223,0.9998815426531061,0.014917959501299734,0.9996357434971935
0.00029999999992469384,0.21095691790705187,0.10699999999999932,0.06671645506596963,0.9997192652771253,0.015569205976014262,0.9991224729705118
0.00029999999992469384,0.21095691790705187,0.14100000000000534,0.06766243465272591,0.9996453447133106,0.01633635224707629,0.9988630781882102
0.00029999999992469384,0.21095691790705187,0.17899999999999494,0.06870799103808813,0.9995285187237002,0.017191803124879272,0.998465707457876
0.00029999999992469384,0.21095691790705187,0.2260000000000062,0.06987801842170774,0.999420182433321,0.018234901292006778,0.9980959319171482
0.00029999999992469384,0.21095691790705187,0.29300000000000637,0.07074931540950959,0.9993078282199649,0.019018604676832734,0.997753751566027
0.00029999999992469384,0.21095691790705187,0.40099999999999625,0.07214339058999253,0.9991920263485758,0.020166564564465122,0.9974005331390632
0.00029999999992469384,0.21095691790705187,0.761999999999994,0.07316405277570326,0.9991291654397715,0.02105512966979596,0.9972460000772665
0.00029999999992469384,0.21095691790705187,128.57800000000003,0.07358725416977845,0.9989040198536173,0.021408348096759774,0.9964015872753061
0.00029999999992469384,1.1766690149763122,0.030000000000001137,0.06547174508339557,0.9999722495102038,0.014559222036414613,0.9999172144311803
0.00029999999992469384,1.1766690149763122,0.07300000000000324,0.06604431167537964,0.9998360618668596,0.015000745070119377,0.9994922485112395
0.00029999999992469384,1.1766690149763122,0.10699999999999932,0.06699029126213592,0.9996090785752064,0.015795486530787953,0.9987637355056267
0.00029999999992469384,1.1766690149763122,0.14100000000000534,0.06801095344784665,0.9994801219668914,0.016650937408590933,0.9983222124719219
0.00029999999992469384,1.1766690149763122,0.17899999999999494,0.06908140403286034,0.9992828099624216,0.017484312134708677,0.9976212946559155
0.00029999999992469384,1.1766690149763122,0.2260000000000062,0.07030121981578293,0.9990729704674878,0.01856604356728535,0.9969038197261454
0.00029999999992469384,1.1766690149763122,0.29300000000000637,0.07137167040079662,0.9988977949776191,0.019504280013907974,0.9963132826685652
0.00029999999992469384,1.1766690149763122,0.40099999999999625,0.07286532237988548,0.9986543481375805,0.020746063546202627,0.9954964650562114
0.00029999999992469384,1.1766690149763122,0.761999999999994,0.07411003236245954,0.9983570576742534,0.02183883305462192,0.9945858237991954
0.00029999999992469384,1.1766690149763122,128.57800000000003,0.07503111774956435,0.9970119266994267,0.02256182702231347,0.9897014752388363
0.0006999999999379725,0.01452676555504553,0.030000000000001137,0.06534727408513816,0.9999889532057796,0.014487474543437589,0.9999668857724722
0.0006999999999379725,0.01452676555504553,0.07300000000000324,0.0654219566840926,0.9999723079138444,0.014531626846808065,0.9999116953932591
0.0006999999999379725,0.01452676555504553,0.10699999999999932,0.0654219566840926,0.9999666844349681,0.014531626846808065,0.9998951382794952
0.0006999999999379725,0.01452676555504553,0.14100000000000534,0.06557132188200149,0.9999443179223904,0.014636488567312946,0.9998178717485968
0.0006999999999379725,0.01452676555504553,0.17899999999999494,0.06564600448095594,0.9999330144074845,0.014686159908604732,0.9997847575210689
0.0006999999999379725,0.01452676555504553,0.2260000000000062,0.06572068707991038,0.9999160726475164,0.014735831249896518,0.9997295671418558
0.0006999999999379725,0.01452676555504553,0.29300000000000637,0.06584515807816779,0.9998934206909705,0.01481861681871616,0.9996633386868001
0.0006999999999379725,0.01452676555504553,0.40099999999999625,0.06594473487677371,0.999881876476544,0.014879326235850567,0.9996136673455084
0.0006999999999379725,0.01452676555504553,0.761999999999994,0.06604431167537964,0.9998533897970576,0.014962111804670209,0.9995198437008461
0.0006999999999379725,0.01452676555504553,128.57800000000003,0.06604431167537964,0.9998193988238349,0.014962111804670209,0.9993929058286559
0.0006999999999379725,0.0348698673208375,0.030000000000001137,0.06549663928304705,0.9999833773832677,0.01458681722602116,0.9999448096207869
0.0006999999999379725,0.0348698673208375,0.07300000000000324,0.06587005227781927,0.9999382927280784,0.014857250084165328,0.9997957955969116
0.0006999999999379725,0.0348698673208375,0.10699999999999932,0.06639283047050037,0.9998525909967116,0.015254620814499617,0.9995088056250034
0.0006999999999379725,0.0348698673208375,0.14100000000000534,0.06716455065969629,0.9997536466031877,0.01585619594792236,0.9991831823876461
0.0006999999999379725,0.0348698673208375,0.17899999999999494,0.06801095344784665,0.9996643265986446,0.016656456446512244,0.9988851543398954
0.0006999999999379725,0.0348698673208375,0.2260000000000062,0.0684839432412248,0.9995970426434002,0.017059346214767842,0.9986533547472005
0.0006999999999379725,0.0348698673208375,0.29300000000000637,0.06955439382623849,0.9995340195239921,0.01806933015436749,0.9984712264957972
0.0006999999999379725,0.0348698673208375,0.40099999999999625,0.07050037341299477,0.999499788601135,0.01880336219790166,0.9983387695856858
0.0006999999999379725,0.0348698673208375,0.761999999999994,0.07147124719940254,0.999452861952862,0.019658813075704645,0.9981566413342826
0.0006999999999379725,0.0348698673208375,128.57800000000003,0.07179487179487179,0.9993547842446755,0.019896131706320954,0.997737194452263
0.0006999999999379725,0.047944545798178244,0.030000000000001137,0.06559621608165297,0.9999722325578813,0.014653045681076875,0.9999116953932591
0.0006999999999379725,0.047944545798178244,0.07300000000000324,0.06636793627084889,0.9998754338582098,0.01519943043528652,0.9995915911938231
0.0006999999999379725,0.047944545798178244,0.10699999999999932,0.06736370425690814,0.9997237060232087,0.016021767085561644,0.9990948777809052
0.0006999999999379725,0.047944545798178244,0.14100000000000534,0.06880756783669405,0.999637670572422,0.017280107731620226,0.9987306212780988
0.0006999999999379725,0.047944545798178244,0.17899999999999494,0.07030121981578293,0.9994956746686285,0.018604676832734517,0.9982615030547874
0.0006999999999379725,0.047944545798178244,0.2260000000000062,0.07147124719940254,0.9994164255160423,0.019658813075704645,0.9980021082724859
0.0006999999999379725,0.047944545798178244,0.29300000000000637,0.07358725416977845,0.999328473926474,0.021733971334117037,0.9977592706039483
0.0006999999999379725,0.047944545798178244,0.40099999999999625,0.07577794373910879,0.999250894592821,0.023969181692247408,0.9974943567837254
0.0006999999999379725,0.047944545798178244,0.761999999999994,0.07764500871296988,0.9991834478600052,0.025829097471728728,0.9972570381531092
0.0006999999999379725,0.047944545798178244,128.57800000000003,0.07831715210355987,0.9990347429451065,0.026496901060207186,0.9966499439817651
0.0006999999999379725,0.060791995659906214,0.030000000000001137,0.06567089868060742,0.9999443337304194,0.014702717022368661,0.9998289098244394
0.0006999999999379725,0.060791995659906214,0.07300000000000324,0.06681603186457555,0.9997829129652375,0.015618877317306048,0.9992770060323084
0.0006999999999379725,0.060791995659906214,0.10699999999999932,0.06838436644261887,0.9996381991655239,0.017109017556059626,0.9987582164677054
0.0006999999999379725,0.060791995659906214,0.14100000000000534,0.07082399800846403,0.9995418602852366,0.019625698848176786,0.9983277315098432
0.0006999999999379725,0.060791995659906214,0.17899999999999494,0.07316405277570326,0.9994115969985381,0.021756047485802274,0.9978917275140597
0.0006999999999379725,0.060791995659906214,0.2260000000000062,0.07500622354991288,0.9993018701231303,0.023621482303204905,0.9975605852387812
0.0006999999999379725,0.060791995659906214,0.29300000000000637,0.07811799850634803,0.9991812003602718,0.026988095435203734,0.9972294429635026
0.0006999999999379725,0.060791995659906214,0.40099999999999625,0.08122977346278318,0.9990498385367513,0.030365746643045186,0.9967824008918765
0.0006999999999379725,0.060791995659906214,0.761999999999994,0.08394324122479463,0.9989796519043227,0.03316389886914913,0.9965506012991815
0.0006999999999379725,0.060791995659906214,128.57800000000003,0.08493900921085387,0.9987694453949619,0.03415732569498485,0.995755859838513
0.0006999999999379725,0.07452299652251426,0.030000000000001137,0.06572068707991038,0.9999163203257929,0.0147247931740539,0.9997240481039346
0.0006999999999379725,0.07452299652251426,0.07300000000000324,0.06726412745830222,0.9997349497556928,0.01609903361645998,0.9990948777809052
0.0006999999999379725,0.07452299652251426,0.10699999999999932,0.06935524022902664,0.9995388435615467,0.018146596685265824,0.9984049980407416
0.0006999999999379725,0.07452299652251426,0.14100000000000534,0.07266616878267364,0.9993767321400476,0.02156288115855644,0.9977427134901844
0.0006999999999379725,0.07452299652251426,0.17899999999999494,0.07610156833457804,0.9992443995763682,0.024990203707689677,0.9973011904564796
0.0006999999999379725,0.07452299652251426,0.2260000000000062,0.07898929549414986,0.9991129640306915,0.02815261243660005,0.9968872626123814
0.0006999999999379725,0.07452299652251426,0.29300000000000637,0.08327109783420462,0.998961403144352,0.032987289655667225,0.9964843728441258
0.0006999999999379725,0.07452299652251426,0.40099999999999625,0.08770226537216828,0.9988104494374556,0.03804272839158678,0.9959931784691293
0.0006999999999379725,0.07452299652251426,0.761999999999994,0.09185959671396565,0.9987145305656066,0.042463477766555735,0.9956785933076147
0.0006999999999379725,0.07452299652251426,128.57800000000003,0.09320388349514563,0.9984510787619596,0.043826680133119196,0.9947293187851494
0.0006999999999379725,0.09074369104196478,0.030000000000001137,0.06584515807816779,0.9999049227637274,0.01481861681871616,0.9996909338764066
0.0006999999999379725,0.09074369104196478,0.07300000000000324,0.06801095344784665,0.9996920574051479,0.016838584697915458,0.9989513827949512
0.0006999999999379725,0.09074369104196478,0.10699999999999932,0.07094846900672143,0.9994669605371121,0.01982438421334393,0.9981511222963613
0.0006999999999379725,0.09074369104196478,0.14100000000000534,0.0752302713467762,0.99929788256162,0.024349995308817766,0.9974557235182763
0.0006999999999379725,0.09074369104196478,0.17899999999999494,0.07981080408264875,0.9991138511396507,0.02902462042816696,0.9968817435744601
0.0006999999999379725,0.09074369104196478,0.2260000000000062,0.08404281802340055,0.9989271851288353,0.03393656417813247,0.9963077636306439
0.0006999999999379725,0.09074369104196478,0.29300000000000637,0.08944485934777197,0.9987626907797055,0.040095810498313934,0.9958607215590178
0.0006999999999379725,0.09074369104196478,0.40099999999999625,0.09536967886482449,0.9986244652608701,0.04719329326511802,0.995452312752841
0.0006999999999379725,0.09074369104196478,0.761999999999994,0.10084640278815037,0.9985015761722339,0.053275273054401155,0.9950770181741919
0.0006999999999379725,0.09074369104196478,128.57800000000003,0.10263878516305701,0.9981878888191313,0.05511863172011855,0.9939235392486382
0.0006999999999379725,0.11151288697088971,0.030000000000001137,0.06591984067712223,0.9998990686277258,0.014890364311693185,0.9996633386868001
0.0006999999999379725,0.11151288697088971,0.07300000000000324,0.06870799103808813,0.9996542023209471,0.01768851653779713,0.9987692545435479
0.0006999999999379725,0.11151288697088971,0.10699999999999932,0.07274085138162809,0.9994108429197897,0.02181123786501537,0.9978751704002958
0.0006999999999379725,0.11151288697088971,0.14100000000000534,0.07791884490913617,0.9992347738819545,0.027589670568626476,0.9971852906601322
0.0006999999999379725,0.11151288697088971,0.17899999999999494,0.0837191934279313,0.9990291262135922,0.033726840737122704,0.9965671584129454
0.0006999999999379725,0.11151288697088971,0.2260000000000062,0.0892705999502116,0.9987712444488964,0.040283457787638456,0.9957724169522769
0.0006999999999379725,0.11151288697088971,0.29300000000000637,0.09609161065471745,0.9985986469694877,0.048457152949097915,0.9953088177668868
0.0006999999999379725,0.11151288697088971,0.40099999999999625,0.10313666915608663,0.9984238715704943,0.05671915271729832,0.9948617756952608
0.0006999999999379725,0.11151288697088971,0.761999999999994,0.11038088125466766,0.9982407584612893,0.06507497613016099,0.9943871384340282
0.0006999999999379725,0.11151288697088971,128.57800000000003,0.11264625342295245,0.9978636295965461,0.06748679570177327,0.9930349741433073
0.0006999999999379725,0.14340710999969702,0.030000000000001137,0.06604431167537964,0.9998818990630659,0.01497314988051283,0.9996136673455084
0.0006999999999379725,0.14340710999969702,0.07300000000000324,0.06950460542693553,0.9995916579869331,0.018477738960544398,0.9985760882163022
0.0006999999999379725,0.14340710999969702,0.10699999999999932,0.07485685835200398,0.9993034494661834,0.024096119564437527,0.9974777996699615
0.0006999999999379725,0.14340710999969702,0.14100000000000534,0.08140403286034353,0.999105128254297,0.03159649209949721,0.9967272105126634
0.0006999999999379725,0.14340710999969702,0.17899999999999494,0.08817525516554643,0.9988802978805165,0.03893129349691762,0.9960870021137915
0.0006999999999379725,0.14340710999969702,0.2260000000000062,0.09507094846900672,0.9985928254691726,0.047198812303039336,0.9952094750843034
0.0006999999999379725,0.14340710999969702,0.29300000000000637,0.10368434154841921,0.9983814039716211,0.05758564167094392,0.9946851664817788
0.0006999999999379725,0.14340710999969702,0.40099999999999625,0.11274583022155837,0.9981859511169359,0.06839743695878935,0.9941939721067824
0.0006999999999379725,0.14340710999969702,0.761999999999994,0.12128454070201643,0.9979415334039972,0.07823788157248429,0.9935703208216744
0.0006999999999379725,0.14340710999969702,128.57800000000003,0.12419716206123974,0.9974536676530136,0.08156034240111264,0.9919587617486519
0.0006999999999379725,0.21095691790705187,0.030000000000001137,0.06616878267363704,0.9998533136999362,0.015061454487253783,0.9995253627387674
0.0006999999999379725,0.21095691790705187,0.07300000000000324,0.07062484441125218,0.9995217341918204,0.019658813075704645,0.9983001363202366
0.0006999999999379725,0.21095691790705187,0.10699999999999932,0.07722180731889469,0.9991671780485667,0.02665695315992516,0.9970307575983355
0.0006999999999379725,0.21095691790705187,0.14100000000000534,0.08506348020911128,0.9989363645855085,0.035890303602276054,0.9962084209480603
0.0006999999999379725,0.21095691790705187,0.17899999999999494,0.09315409509584267,0.9986814023354131,0.0448697783002467,0.9954467937149196
0.0006999999999379725,0.21095691790705187,0.2260000000000062,0.10179238237490665,0.998350781078575,0.05522349344062343,0.9944754430407692
0.0006999999999379725,0.21095691790705187,0.29300000000000637,0.11160069703759024,0.9980787136248762,0.06706734881975374,0.9938297156039759
0.0006999999999379725,0.21095691790705187,0.40099999999999625,0.12235499128703012,0.9978088786705139,0.07992670717640502,0.9931619120154974
0.0006999999999379725,0.21095691790705187,0.761999999999994,0.1328354493403037,0.9975192899370158,0.09235006153727282,0.9925106655407829
0.0006999999999379725,0.21095691790705187,128.57800000000003,0.1366940502862833,0.9968477504400868,0.09689222974651059,0.9902975313343378
0.0006999999999379725,1.1766690149763122,0.030000000000001137,0.06624346527259149,0.9997681152862928,0.015133201980230807,0.9992549298806233
0.0006999999999379725,1.1766690149763122,0.07300000000000324,0.07142145880009958,0.9992349628023253,0.020530821067271554,0.9972956714185583
0.0006999999999379725,1.1766690149763122,0.10699999999999932,0.07879014189693802,0.9987777538535585,0.0284120072189016,0.9956123648525589
0.0006999999999379725,1.1766690149763122,0.14100000000000534,0.08732885237739607,0.9984368894099257,0.03858359410787512,0.9942326053722315
0.0006999999999379725,1.1766690149763122,0.17899999999999494,0.09626587005227782,0.9980478890204141,0.048550976593760176,0.9929411504986451
0.0006999999999379725,1.1766690149763122,0.2260000000000062,0.10639780931043066,0.9974891279965846,0.06056592214845108,0.9912688820084883
0.0006999999999379725,1.1766690149763122,0.29300000000000637,0.1176250933532487,0.9970257289619643,0.07391095584217759,0.9897952988834986
0.0006999999999379725,1.1766690149763122,0.40099999999999625,0.12982325118247448,0.9964528007762481,0.08843706365106435,0.9881727017346337
0.0006999999999379725,1.1766690149763122,0.761999999999994,0.14179736121483694,0.9954977530530079,0.10249405323663979,0.9852531306742609
0.0006999999999379725,1.1766690149763122,128.57800000000003,0.1485934777196913,0.9924584831364492,0.10944804101748982,0.9738563173667566
0.000900000000115142,0.01452676555504553,0.030000000000001137,0.06539706248444113,0.999988948016998,0.014515069733044136,0.9999613667345508
0.000900000000115142,0.01452676555504553,0.07300000000000324,0.06552153348269853,0.9999722512042978,0.014597855301863779,0.9999061763553377
0.000900000000115142,0.01452676555504553,0.10699999999999932,0.06559621608165297,0.9999386913387582,0.014642007605234255,0.9998068336727541
0.000900000000115142,0.01452676555504553,0.14100000000000534,0.0658202638785163,0.999927252785379,0.014802059704952233,0.999751643293541
0.000900000000115142,0.01452676555504553,0.17899999999999494,0.06606920587503112,0.9998989013951608,0.014962111804670209,0.9996633386868001
0.000900000000115142,0.01452676555504553,0.2260000000000062,0.06626835947224297,0.9998816027603471,0.015116644866466878,0.9996026292696657
0.000900000000115142,0.01452676555504553,0.29300000000000637,0.06651730146875778,0.9998528379632774,0.015282216004106165,0.9995198437008461
0.000900000000115142,0.01452676555504553,0.40099999999999625,0.06674134926562111,0.9998351467194198,0.01544226810382414,0.9994536152457903
0.000900000000115142,0.01452676555504553,0.761999999999994,0.06691560866318148,0.9998059427188567,0.015585763089778189,0.9993653106390494
0.000900000000115142,0.01452676555504553,128.57800000000003,0.06699029126213592,0.9997313794522427,0.015624396355227357,0.9991003968188266
0.000900000000115142,0.0348698673208375,0.030000000000001137,0.06557132188200149,0.999983338979568,0.014636488567312946,0.9999392905828656
0.000900000000115142,0.0348698673208375,0.07300000000000324,0.06619367687328852,0.9999207741497369,0.015166316207758664,0.9997295671418558
0.000900000000115142,0.0348698673208375,0.10699999999999932,0.06721433905899925,0.9997526418426457,0.01595001959258462,0.999161106235961
0.000900000000115142,0.0348698673208375,0.14100000000000534,0.06858352003983072,0.9996788733710122,0.01721387927656451,0.9988961924157381
0.000900000000115142,0.0348698673208375,0.17899999999999494,0.07005227781926811,0.9995854971369695,0.01856604356728535,0.9985650501404595
0.000900000000115142,0.0348698673208375,0.2260000000000062,0.07109783420463033,0.9995077410718037,0.01948772290014405,0.9982780601685515
0.000900000000115142,0.0348698673208375,0.29300000000000637,0.07284042818023401,0.9994090158590899,0.02134763867962537,0.9980076273104073
0.000900000000115142,0.0348698673208375,0.40099999999999625,0.07480706995270102,0.999357588486009,0.023384163672588595,0.9978365371348467
0.000900000000115142,0.0348698673208375,0.761999999999994,0.07667413492656211,0.9992983511251441,0.02529926983128301,0.9976157756179943
