le_mass,rt_aligned,dt,swanson,swanson_weighted
0.00029999999992469384,0.060791995659906214,0.761999999999994,0.015875964312457552,0.016557113763928672
0.00029999999992469384,0.060791995659906214,128.57800000000003,0.01591953020524449,0.016617823181063078
0.00029999999992469384,0.07452299652251426,0.030000000000001137,0.014532037417092154,0.014515069733044136
0.00029999999992469384,0.07452299652251426,0.07300000000000324,0.014708261056295214,0.014702717022368661
0.00029999999992469384,0.07452299652251426,0.10699999999999932,0.014914041806556104,0.014984187956355447
0.00029999999992469384,0.07452299652251426,0.14100000000000534,0.015116232953161208,0.015271177928263545
0.00029999999992469384,0.07452299652251426,0.17899999999999494,0.01533019540721723,0.015624396355227357
0.00029999999992469384,0.07452299652251426,0.2260000000000062,0.015544011676684557,0.015977614782191167
0.00029999999992469384,0.07452299652251426,0.29300000000000637,0.015767865518579213,0.016297718981627123
0.00029999999992469384,0.07452299652251426,0.40099999999999625,0.01603604024182442,0.016750280091174505
0.00029999999992469384,0.07452299652251426,0.761999999999994,0.01626685642705497,0.017114536593980937
0.00029999999992469384,0.07452299652251426,128.57800000000003,0.016324077129791146,0.017191803124879272
0.00029999999992469384,0.09074369104196478,0.030000000000001137,0.014540322134277965,0.014515069733044136
0.00029999999992469384,0.09074369104196478,0.07300000000000324,0.014744199049482806,0.014702717022368661
0.00029999999992469384,0.09074369104196478,0.10699999999999932,0.014990260565169522,0.015050416411411163
0.00029999999992469384,0.09074369104196478,0.14100000000000534,0.015258911477801076,0.015525053672643785
0.00029999999992469384,0.09074369104196478,0.17899999999999494,0.015537818844202337,0.016016248047640336
0.00029999999992469384,0.09074369104196478,0.2260000000000062,0.015816509931701434,0.016485366270951648
0.00029999999992469384,0.09074369104196478,0.29300000000000637,0.016069004260100182,0.016866179887522006
0.00029999999992469384,0.09074369104196478,0.40099999999999625,0.016412425706892275,0.017506388286393917
0.00029999999992469384,0.09074369104196478,0.761999999999994,0.016702942842660783,0.01795343035801999
0.00029999999992469384,0.09074369104196478,128.57800000000003,0.016808481376728832,0.018157634761108443
0.00029999999992469384,0.11151288697088971,0.030000000000001137,0.014549422066161933,0.014515069733044136
0.00029999999992469384,0.11151288697088971,0.07300000000000324,0.014803396765785713,0.014791021629109613
0.00029999999992469384,0.11151288697088971,0.10699999999999932,0.01508965329522643,0.015160797169837354
0.00029999999992469384,0.11151288697088971,0.14100000000000534,0.015408770793818154,0.01574581518949617
0.00029999999992469384,0.11151288697088971,0.17899999999999494,0.015735500075234093,0.0163418712849976
0.00029999999992469384,0.11151288697088971,0.2260000000000062,0.016072713235423138,0.016948965456341652
0.00029999999992469384,0.11151288697088971,0.29300000000000637,0.016396546725128552,0.01747879309678737
0.00029999999992469384,0.11151288697088971,0.40099999999999625,0.016810747383797505,0.018168672836951064
0.00029999999992469384,0.11151288697088971,0.761999999999994,0.017154340641381063,0.018737133742845948
0.00029999999992469384,0.11151288697088971,128.57800000000003,0.017286830180886087,0.018991009487226186
0.00029999999992469384,0.14340710999969702,0.030000000000001137,0.014563994568982238,0.014531626846808065
0.00029999999992469384,0.14340710999969702,0.07300000000000324,0.014868822692802815,0.014873807197929257
0.00029999999992469384,0.14340710999969702,0.10699999999999932,0.015223336371923428,0.015376039648768427
0.00029999999992469384,0.14340710999969702,0.14100000000000534,0.01559976000369225,0.016038324199325573
0.00029999999992469384,0.14340710999969702,0.17899999999999494,0.015979643171883297,0.016728203939489268
0.00029999999992469384,0.14340710999969702,0.2260000000000062,0.016431800053177348,0.017660921348190584
0.00029999999992469384,0.14340710999969702,0.29300000000000637,0.016814069208337574,0.018312167822905113
0.00029999999992469384,0.14340710999969702,0.40099999999999625,0.017323503534480145,0.019239366193685117
0.00029999999992469384,0.14340710999969702,0.761999999999994,0.017757773637576628,0.0199237268959275
0.00029999999992469384,0.14340710999969702,128.57800000000003,0.017906982488206092,0.02017760264030774
0.00029999999992469384,0.21095691790705187,0.030000000000001137,0.014582628423090363,0.014542664922650684
0.00029999999992469384,0.21095691790705187,0.07300000000000324,0.014935138183869148,0.014917959501299734
0.00029999999992469384,0.21095691790705187,0.10699999999999932,0.015350161233969678,0.015569205976014262
0.00029999999992469384,0.21095691790705187,0.14100000000000534,0.015785282955265344,0.016314276095391052
0.00029999999992469384,0.21095691790705187,0.17899999999999494,0.016234875528693786,0.017153169859430103
0.00029999999992469384,0.21095691790705187,0.2260000000000062,0.016733277177387075,0.018168672836951064
0.00029999999992469384,0.21095691790705187,0.29300000000000637,0.017207276080915455,0.01895237622177702
0.00029999999992469384,0.21095691790705187,0.40099999999999625,0.01781026216212885,0.02007274091980286
0.00029999999992469384,0.21095691790705187,0.761999999999994,0.018346613919890835,0.0209613060251337
0.00029999999992469384,0.21095691790705187,128.57800000000003,0.018548113100705935,0.02131452445209751
0.00029999999992469384,1.1766690149763122,0.030000000000001137,0.014596352576838974,0.014559222036414613
0.00029999999992469384,1.1766690149763122,0.07300000000000324,0.01499505440158259,0.015000745070119377
0.00029999999992469384,1.1766690149763122,0.10699999999999932,0.015464095255608679,0.015795486530787953
0.00029999999992469384,1.1766690149763122,0.14100000000000534,0.015938441418929965,0.016628861256905696
0.00029999999992469384,1.1766690149763122,0.17899999999999494,0.016412279298968827,0.01744567886925951
0.00029999999992469384,1.1766690149763122,0.2260000000000062,0.016947521620418817,0.018499815112229635
0.00029999999992469384,1.1766690149763122,0.29300000000000637,0.01748698721046161,0.019415975407167024
0.00029999999992469384,1.1766690149763122,0.40099999999999625,0.018147544451218755,0.020630163749855126
0.00029999999992469384,1.1766690149763122,0.761999999999994,0.018776161557313206,0.02168429999282525
0.00029999999992469384,1.1766690149763122,128.57800000000003,0.019083336522393583,0.022236203784956207
0.0006999999999379725,0.01452676555504553,0.030000000000001137,0.014498757249378625,0.014487474543437589
0.0006999999999379725,0.01452676555504553,0.07300000000000324,0.014554557437334545,0.014531626846808065
0.0006999999999379725,0.01452676555504553,0.10699999999999932,0.014591731352233734,0.014531626846808065
0.0006999999999379725,0.01452676555504553,0.14100000000000534,0.014665842617802797,0.014636488567312946
0.0006999999999379725,0.01452676555504553,0.17899999999999494,0.014719097987775948,0.014686159908604732
0.0006999999999379725,0.01452676555504553,0.2260000000000062,0.014769974432279108,0.014735831249896518
0.0006999999999379725,0.01452676555504553,0.29300000000000637,0.014835380559762185,0.01481861681871616
0.0006999999999379725,0.01452676555504553,0.40099999999999625,0.014898678860073903,0.014879326235850567
0.0006999999999379725,0.01452676555504553,0.761999999999994,0.01495768660461078,0.014962111804670209
0.0006999999999379725,0.01452676555504553,128.57800000000003,0.014970262614407115,0.014962111804670209
0.0006999999999379725,0.0348698673208375,0.030000000000001137,0.01457779255319149,0.01458681722602116
0.0006999999999379725,0.0348698673208375,0.07300000000000324,0.01484248788368336,0.014857250084165328
0.0006999999999379725,0.0348698673208375,0.10699999999999932,0.015118533383218257,0.015254620814499617
0.0006999999999379725,0.0348698673208375,0.14100000000000534,0.015453347843519103,0.01585619594792236
0.0006999999999379725,0.0348698673208375,0.17899999999999494,0.01580597757541395,0.016656456446512244
0.0006999999999379725,0.0348698673208375,0.2260000000000062,0.016059075917223664,0.017059346214767842
0.0006999999999379725,0.0348698673208375,0.29300000000000637,0.016472502594094898,0.01806933015436749
0.0006999999999379725,0.0348698673208375,0.40099999999999625,0.016855637889474154,0.01880336219790166
0.0006999999999379725,0.0348698673208375,0.761999999999994,0.01724013604624611,0.019609141734412857
0.0006999999999379725,0.0348698673208375,128.57800000000003,0.01736688601248584,0.019846460365029166
0.0006999999999379725,0.047944545798178244,0.030000000000001137,0.014633035674619042,0.014653045681076875
0.0006999999999379725,0.047944545798178244,0.07300000000000324,0.015093271435445976,0.01519943043528652
0.0006999999999379725,0.047944545798178244,0.10699999999999932,0.015571770555197496,0.016021767085561644
0.0006999999999379725,0.047944545798178244,0.14100000000000534,0.01613525102524857,0.017252512542013675
0.0006999999999379725,0.047944545798178244,0.17899999999999494,0.016723201366321133,0.018549486453521422
0.0006999999999379725,0.047944545798178244,0.2260000000000062,0.017226244017412636,0.01957050846896369
0.0006999999999379725,0.047944545798178244,0.29300000000000637,0.017996803279688625,0.021645666727376084
0.0006999999999379725,0.047944545798178244,0.40099999999999625,0.01878143384741013,0.02383120574421467
0.0006999999999379725,0.047944545798178244,0.761999999999994,0.019511858364869867,0.02565800729616813
0.0006999999999379725,0.047944545798178244,128.57800000000003,0.019764913496990513,0.026325810884646587
0.0006999999999379725,0.060791995659906214,0.030000000000001137,0.014683944514951128,0.014702717022368661
0.0006999999999379725,0.060791995659906214,0.07300000000000324,0.015318448964205549,0.0155912821276995
0.0006999999999379725,0.060791995659906214,0.10699999999999932,0.016012646782595508,0.01708142236645308
0.0006999999999379725,0.060791995659906214,0.14100000000000534,0.016895729382868766,0.01957050846896369
0.0006999999999379725,0.060791995659906214,0.17899999999999494,0.01776891319240259,0.021640147689454773
0.0006999999999379725,0.060791995659906214,0.2260000000000062,0.01853978367165506,0.023477987317250856
0.0006999999999379725,0.060791995659906214,0.29300000000000637,0.019685212805457486,0.026844600449249686
0.0006999999999379725,0.060791995659906214,0.40099999999999625,0.0208255833344023,0.030084275709058396
0.0006999999999379725,0.060791995659906214,0.761999999999994,0.02191469342951231,0.032849313707634484
0.0006999999999379725,0.060791995659906214,128.57800000000003,0.022306054312679093,0.03384274053347021
0.0006999999999379725,0.07452299652251426,0.030000000000001137,0.014715151920834937,0.014702717022368661
0.0006999999999379725,0.07452299652251426,0.07300000000000324,0.015530043375825897,0.016027286123482955
0.0006999999999379725,0.07452299652251426,0.10699999999999932,0.016428318165701453,0.0180748491922888
0.0006999999999379725,0.07452299652251426,0.14100000000000534,0.01759754239133064,0.021452500400130248
0.0006999999999379725,0.07452299652251426,0.17899999999999494,0.018825888381419183,0.024791518342522533
0.0006999999999379725,0.07452299652251426,0.2260000000000062,0.019940116348996346,0.027838027275085407
0.0006999999999379725,0.07452299652251426,0.29300000000000637,0.021489060939708725,0.03255128565988377
0.0006999999999379725,0.07452299652251426,0.40099999999999625,0.02309836718438869,0.03740251999271487
0.0006999999999379725,0.07452299652251426,0.761999999999994,0.024731526073046645,0.04173496476094287
0.0006999999999379725,0.07452299652251426,128.57800000000003,0.025283974271246748,0.04309816712750633
0.0006999999999379725,0.09074369104196478,0.030000000000001137,0.014780225925511687,0.014796540667030924
0.0006999999999379725,0.09074369104196478,0.07300000000000324,0.015833739922399573,0.016766837204938434
0.0006999999999379725,0.09074369104196478,0.10699999999999932,0.017024027583234565,0.019752636720366906
0.0006999999999379725,0.09074369104196478,0.14100000000000534,0.018531169414646456,0.02418442417117848
0.0006999999999379725,0.09074369104196478,0.17899999999999494,0.02015430342123569,0.028732111418337557
0.0006999999999379725,0.09074369104196478,0.2260000000000062,0.021750990452685588,0.03352815537195556
0.0006999999999379725,0.09074369104196478,0.29300000000000637,0.023726345461468068,0.03946112113736334
0.0006999999999379725,0.09074369104196478,0.40099999999999625,0.02593370970178981,0.046321285273551116
0.0006999999999379725,0.09074369104196478,0.761999999999994,0.02814436336433824,0.05229288430440805
0.0006999999999379725,0.09074369104196478,128.57800000000003,0.028897370894693367,0.05408657162883366
0.0006999999999379725,0.11151288697088971,0.030000000000001137,0.014835331187835702,0.014868288160007948
0.0006999999999379725,0.11151288697088971,0.07300000000000324,0.0161237403327865,0.017561578665607012
0.0006999999999379725,0.11151288697088971,0.10699999999999932,0.017688371443660048,0.02168429999282525
0.0006999999999379725,0.11151288697088971,0.14100000000000534,0.019510513615994485,0.02728612348295445
0.0006999999999379725,0.11151288697088971,0.17899999999999494,0.02155793938688548,0.03321357021044091
0.0006999999999379725,0.11151288697088971,0.2260000000000062,0.02356385852347382,0.03943352594775679
0.0006999999999379725,0.11151288697088971,0.29300000000000637,0.026160325918368754,0.047452688047419575
0.0006999999999379725,0.11151288697088971,0.40099999999999625,0.028965694023155467,0.055549116677980695
0.0006999999999379725,0.11151288697088971,0.761999999999994,0.031955149635921436,0.06373936895320408
0.0006999999999379725,0.11151288697088971,128.57800000000003,0.032963686466171,0.06610151718352457
0.0006999999999379725,0.14340710999969702,0.030000000000001137,0.014906992959805663,0.01495107372882759
0.0006999999999379725,0.14340710999969702,0.07300000000000324,0.016468890124581474,0.01835080108835428
0.0006999999999379725,0.14340710999969702,0.10699999999999932,0.018423954220385234,0.023869839009663836
0.0006999999999379725,0.14340710999969702,0.14100000000000534,0.02072916067973255,0.031210159445005548
0.0006999999999379725,0.14340710999969702,0.17899999999999494,0.023175783886807935,0.0382855660601244
0.0006999999999379725,0.14340710999969702,0.2260000000000062,0.02571079976969265,0.046150195097990517
0.0006999999999379725,0.14340710999969702,0.29300000000000637,0.02905101902802594,0.05632178198696403
0.0006999999999379725,0.14340710999969702,0.40099999999999625,0.032777313812293526,0.06696800613717017
0.0006999999999379725,0.14340710999969702,0.761999999999994,0.03651498079974246,0.07658217019609141
0.0006999999999379725,0.14340710999969702,128.57800000000003,0.0378939683427311,0.07985495968342798
0.0006999999999379725,0.21095691790705187,0.030000000000001137,0.01498228750648706,0.015039378335568544
0.0006999999999379725,0.21095691790705187,0.07300000000000324,0.016904488742291696,0.019531875203514522
0.0006999999999379725,0.21095691790705187,0.10699999999999932,0.019307531563997647,0.02643067260515147
0.0006999999999379725,0.21095691790705187,0.14100000000000534,0.022090264379204257,0.035421185378964735
0.0006999999999379725,0.21095691790705187,0.17899999999999494,0.025087391820804345,0.04413574625671253
0.0006999999999379725,0.21095691790705187,0.2260000000000062,0.028328551844994984,0.05398170990832878
0.0006999999999379725,0.21095691790705187,0.29300000000000637,0.032339666056994516,0.06559376569476409
0.0006999999999379725,0.21095691790705187,0.40099999999999625,0.03689647739869442,0.07807782947276631
0.0006999999999379725,0.21095691790705187,0.761999999999994,0.041776463783019475,0.09027490327886042
0.0006999999999379725,0.21095691790705187,128.57800000000003,0.04360600347672796,0.09453008151619009
0.0006999999999379725,1.1766690149763122,0.030000000000001137,0.015035000621981974,0.015111125828545569
0.0006999999999379725,1.1766690149763122,0.07300000000000324,0.017221142096994577,0.020403883195081435
0.0006999999999379725,1.1766690149763122,0.10699999999999932,0.019904871538626964,0.028130536284914815
0.0006999999999379725,1.1766690149763122,0.14100000000000534,0.022972695952335292,0.037976499936531065
0.0006999999999379725,1.1766690149763122,0.17899999999999494,0.026328333874499996,0.04757410688168839
0.0006999999999379725,1.1766690149763122,0.2260000000000062,0.030110786330338132,0.05883294424115988
0.0006999999999379725,1.1766690149763122,0.29300000000000637,0.034757942511346444,0.07173645490118162
0.0006999999999379725,1.1766690149763122,0.40099999999999625,0.04004120606997107,0.0856389114249604
0.0006999999999379725,1.1766690149763122,0.761999999999994,0.045618556701030925,0.09885700724649679
0.0006999999999379725,1.1766690149763122,128.57800000000003,0.04817384363244198,0.10390140790657372
0.000900000000115142,0.01452676555504553,0.030000000000001137,0.014516619235763821,0.014515069733044136
0.000900000000115142,0.01452676555504553,0.07300000000000324,0.014606560743203122,0.014597855301863779
0.000900000000115142,0.01452676555504553,0.10699999999999932,0.014685310787990926,0.014642007605234255
0.000900000000115142,0.01452676555504553,0.14100000000000534,0.01479458800094005,0.014802059704952233
0.000900000000115142,0.01452676555504553,0.17899999999999494,0.014904920757938245,0.014962111804670209
0.000900000000115142,0.01452676555504553,0.2260000000000062,0.01500648289080557,0.015116644866466878
0.000900000000115142,0.01452676555504553,0.29300000000000637,0.015121504001086574,0.015282216004106165
0.000900000000115142,0.01452676555504553,0.40099999999999625,0.0152378895437727,0.01544226810382414
0.000900000000115142,0.01452676555504553,0.761999999999994,0.01533896370691623,0.015585763089778189
0.000900000000115142,0.01452676555504553,128.57800000000003,0.015375824929291775,0.015624396355227357
0.000900000000115142,0.0348698673208375,0.030000000000001137,0.014628132219655234,0.014636488567312946
0.000900000000115142,0.0348698673208375,0.07300000000000324,0.015046060523754555,0.015166316207758664
0.000900000000115142,0.0348698673208375,0.10699999999999932,0.015516358889125321,0.015927943440899383
0.000900000000115142,0.0348698673208375,0.14100000000000534,0.016068593574897275,0.017191803124879272
0.000900000000115142,0.0348698673208375,0.17899999999999494,0.016632336576934914,0.018516372225993564
0.000900000000115142,0.0348698673208375,0.2260000000000062,0.01711237647228239,0.01943805155885226
0.000900000000115142,0.0348698673208375,0.29300000000000637,0.017791904135613035,0.02129796733833358
0.000900000000115142,0.0348698673208375,0.40099999999999625,0.018512802785253957,0.023284820990005024
0.000900000000115142,0.0348698673208375,0.761999999999994,0.01923137117422796,0.02516681292117158
0.000900000000115142,0.0348698673208375,128.57800000000003,0.01947484551506503,0.025735273827066467
0.000900000000115142,0.047944545798178244,0.030000000000001137,0.014716293277887097,0.014735831249896518
0.000900000000115142,0.047944545798178244,0.07300000000000324,0.015478437469522165,0.015889310175450217
0.000900000000115142,0.047944545798178244,0.10699999999999932,0.016277839807251573,0.01747327405886606
0.000900000000115142,0.047944545798178244,0.14100000000000534,0.017226885710511463,0.019912688820084883
0.000900000000115142,0.047944545798178244,0.17899999999999494,0.018302889833158583,0.022926083525119902
0.000900000000115142,0.047944545798178244,0.2260000000000062,0.019290331057870994,0.025613854992797655
0.000900000000115142,0.047944545798178244,0.29300000000000637,0.020652736343833245,0.029775209585465062
0.000900000000115142,0.047944545798178244,0.40099999999999625,0.022010591660858406,0.03404142589863735
0.000900000000115142,0.047944545798178244,0.761999999999994,0.023558660666210207,0.038699493904222615
0.000900000000115142,0.047944545798178244,128.57800000000003,0.024020548907335935,0.04000198685365167
0.000900000000115142,0.060791995659906214,0.030000000000001137,0.01480830876470621,0.014884845273771876
0.000900000000115142,0.060791995659906214,0.07300000000000324,0.01589828814485107,0.01696000353218427
0.000900000000115142,0.060791995659906214,0.10699999999999932,0.01708366801337921,0.01973056056868167
0.000900000000115142,0.060791995659906214,0.14100000000000534,0.01845475320771453,0.023516620582700022
0.000900000000115142,0.060791995659906214,0.17899999999999494,0.02012752068415859,0.028483754711878626
0.000900000000115142,0.060791995659906214,0.2260000000000062,0.02174745933309523,0.0334343317272933
0.000900000000115142,0.060791995659906214,0.29300000000000637,0.02378872253159492,0.04001302492949429
0.000900000000115142,0.060791995659906214,0.40099999999999625,0.025894792998967218,0.046685541776357545
0.000900000000115142,0.060791995659906214,0.761999999999994,0.02834798236499958,0.05405345740130581
0.000900000000115142,0.060791995659906214,128.57800000000003,0.029094179040012463,0.0560127158633707
0.000900000000115142,0.07452299652251426,0.030000000000001137,0.014876691872835161,0.014962111804670209
0.000900000000115142,0.07452299652251426,0.07300000000000324,0.01630498740791301,0.017992063623469157
0.000900000000115142,0.07452299652251426,0.10699999999999932,0.017850928871008115,0.02191058054759894
0.000900000000115142,0.07452299652251426,0.14100000000000534,0.01974090846020914,0.027578632492783858
0.000900000000115142,0.07452299652251426,0.17899999999999494,0.02202631698884686,0.0347037104491945
0.000900000000115142,0.07452299652251426,0.2260000000000062,0.0244192531767204,0.04259593467666716
0.000900000000115142,0.07452299652251426,0.29300000000000637,0.027454600988504472,0.05246949351788996
0.000900000000115142,0.07452299652251426,0.40099999999999625,0.03053287494628277,0.06217748122147347
0.000900000000115142,0.07452299652251426,0.761999999999994,0.0341023291558288,0.07265813423404033
0.000900000000115142,0.07452299652251426,128.57800000000003,0.035197646022061074,0.07532934858795415
0.000900000000115142,0.09074369104196478,0.030000000000001137,0.014965909731222178,0.01507801160101771
0.000900000000115142,0.09074369104196478,0.07300000000000324,0.01676539755306165,0.01921177100407857
0.000900000000115142,0.09074369104196478,0.10699999999999932,0.01880409909461745,0.024890861025106105
0.000900000000115142,0.09074369104196478,0.14100000000000534,0.021334350178055544,0.032876908897241035
0.000900000000115142,0.09074369104196478,0.17899999999999494,0.024518024605229616,0.04323614307553907
0.000900000000115142,0.09074369104196478,0.2260000000000062,0.027838674879075757,0.05470470387602033
0.000900000000115142,0.09074369104196478,0.29300000000000637,0.03184851373602565,0.06776826663576005
0.000900000000115142,0.09074369104196478,0.40099999999999625,0.035996225114969214,0.08030200175505406
0.000900000000115142,0.09074369104196478,0.761999999999994,0.04097583715329034,0.09455767670579665
0.000900000000115142,0.09074369104196478,128.57800000000003,0.04254666205029744,0.09832717960605107
0.000900000000115142,0.11151288697088971,0.030000000000001137,0.01508208592150074,0.015265658890342235
0.000900000000115142,0.11151288697088971,0.07300000000000324,0.017241275372104098,0.020508744915586314
0.000900000000115142,0.11151288697088971,0.10699999999999932,0.019947120475281674,0.02853894509109172
0.000900000000115142,0.11151288697088971,0.14100000000000534,0.023310378652809906,0.03993575839859596
0.000900000000115142,0.11151288697088971,0.17899999999999494,0.02734874841779813,0.0532421588268733
0.000900000000115142,0.11151288697088971,0.2260000000000062,0.03153968792156919,0.06710598208520291
0.000900000000115142,0.11151288697088971,0.29300000000000637,0.036689304160580645,0.08333747261177432
0.000900000000115142,0.11151288697088971,0.40099999999999625,0.04238671500996688,0.10021469057513895
0.000900000000115142,0.11151288697088971,0.761999999999994,0.048919673486765076,0.11823434938821464
0.000900000000115142,0.11151288697088971,128.57800000000003,0.051213588195172265,0.12338913080671778
0.000900000000115142,0.14340710999969702,0.030000000000001137,0.015192750205960058,0.015502977520958547
0.000900000000115142,0.14340710999969702,0.07300000000000324,0.017882142922645214,0.022363141657146327
0.000900000000115142,0.14340710999969702,0.10699999999999932,0.021361245706079092,0.03362197901661782
0.000900000000115142,0.14340710999969702,0.14100000000000534,0.025595007443966308,0.0479880347257866
0.000900000000115142,0.14340710999969702,0.17899999999999494,0.03046217737849737,0.06373384991528276
0.000900000000115142,0.14340710999969702,0.2260000000000062,0.035662174599492676,0.0804951680822999
0.000900000000115142,0.14340710999969702,0.29300000000000637,0.04243919301112438,0.10091560839114526
0.000900000000115142,0.14340710999969702,0.40099999999999625,0.04979396736443053,0.12116495852443002
0.000900000000115142,0.14340710999969702,0.761999999999994,0.05793318061978649,0.14208763128411456
0.000900000000115142,0.14340710999969702,128.57800000000003,0.06105524759630214,0.14853386757620413
0.000900000000115142,0.21095691790705187,0.030000000000001137,0.01532357055179698,0.015762372303260094
0.000900000000115142,0.21095691790705187,0.07300000000000324,0.018701788327504527,0.024995722745610984
0.000900000000115142,0.21095691790705187,0.10699999999999932,0.022977115374451667,0.039102383672478216
0.000900000000115142,0.21095691790705187,0.14100000000000534,0.028117615805148138,0.056161729887246055
0.000900000000115142,0.21095691790705187,0.17899999999999494,0.03398158531546951,0.0746118736581839
0.000900000000115142,0.21095691790705187,0.2260000000000062,0.040772682380570954,0.09567804140382248
0.000900000000115142,0.21095691790705187,0.29300000000000637,0.049255177624123375,0.1203426218741549
0.000900000000115142,0.21095691790705187,0.40099999999999625,0.05832249110937635,0.14358329056078944
0.000900000000115142,0.21095691790705187,0.761999999999994,0.06884011505413773,0.168750103481961
0.000900000000115142,0.21095691790705187,128.57800000000003,0.07303376053551841,0.17687964634005
0.000900000000115142,1.1766690149763122,0.030000000000001137,0.015417315977633147,0.015944500554663312
0.000900000000115142,1.1766690149763122,0.07300000000000324,0.01925751444000351,0.02677285295627266
0.000900000000115142,1.1766690149763122,0.10699999999999932,0.024076831247568844,0.04241380642526395
0.000900000000115142,1.1766690149763122,0.14100000000000534,0.029807884160419577,0.06111230690266073
0.000900000000115142,1.1766690149763122,0.17899999999999494,0.036496019577335004,0.08181973718341419
0.000900000000115142,1.1766690149763122,0.2260000000000062,0.04434533087148007,0.1055571192829666
0.000900000000115142,1.1766690149763122,0.29300000000000637,0.054060706888941705,0.13197675381227544
0.000900000000115142,1.1766690149763122,0.40099999999999625,0.06455709884883533,0.1574195186295125
0.000900000000115142,1.1766690149763122,0.761999999999994,0.0766887620215334,0.1844959186714572
0.000900000000115142,1.1766690149763122,128.57800000000003,0.08194374512533444,0.19263098056746747
0.0012000000000398359,0.01452676555504553,0.030000000000001137,0.014535783793347488,0.014548183960571993
0.0012000000000398359,0.01452676555504553,0.07300000000000324,0.014656558184032973,0.014642007605234255
0.0012000000000398359,0.01452676555504553,0.10699999999999932,0.014784141462186285,0.014774464515345686
0.0012000000000398359,0.01452676555504553,0.14100000000000534,0.014919243686605872,0.01495107372882759
0.0012000000000398359,0.01452676555504553,0.17899999999999494,0.015073558513224701,0.015171835245679973
0.0012000000000398359,0.01452676555504553,0.2260000000000062,0.015232292460015232,0.015431230027981522
